,pearson_corr,abs_corr
a3_def_type_yellow,0.09946985393736625,0.09946985393736625
a2_marina,-0.0986420729731854,0.0986420729731854
a2_weapon_smg,-0.0986420729731854,0.0986420729731854
d2_haruka,0.09828791850310398,0.09828791850310398
a1_haruka,-0.09736067398892381,0.09736067398892381
d4_weapon_mg,-0.09733877353515094,0.09733877353515094
d4_nymutsuki,-0.09733877353515094,0.09733877353515094
d4_invul_yes,0.0971108927140866,0.0971108927140866
d4_invul_no,-0.09711089271408656,0.09711089271408656
d2_weapon_smg,0.09466643939590344,0.09466643939590344
d3_iori,0.09421596235893451,0.09421596235893451
d2_generates_cost_no,-0.09337538346988544,0.09337538346988544
d2_generates_cost_yes,0.09337538346988539,0.09337538346988539
d2_equip_slot1_gloves,0.09337538346988539,0.09337538346988539
d2_shun,0.09337538346988539,0.09337538346988539
a4_def_type_blue,-0.0909038121598722,0.0909038121598722
a4_atk_type_blue,-0.0909038121598722,0.0909038121598722
a4_tshiroko,-0.0909038121598722,0.0909038121598722
a4_weapon_ar,-0.0909038121598722,0.0909038121598722
a4_position_middle,-0.0909038121598722,0.0909038121598722
a4_iori,-0.09090381215987216,0.09090381215987216
a2_equip_slot2_hairpin,-0.08932534186488865,0.08932534186488865
a2_weapon_sr,-0.08932534186488865,0.08932534186488865
a2_position_back,-0.08932534186488865,0.08932534186488865
d2_equip_slot2_bag,-0.08786533999715238,0.08786533999715238
d2_weapon_sg,-0.08786533999715238,0.08786533999715238
a2_iori,-0.0870757705837616,0.0870757705837616
d1_position_back,-0.08566323083629275,0.08566323083629275
d1_weapon_sr,-0.08566323083629275,0.08566323083629275
d1_equip_slot2_hairpin,-0.08566323083629275,0.08566323083629275
d2_equip_slot2_hairpin,0.0829377372990366,0.0829377372990366
d1_taunts_no,0.08200688475107798,0.08200688475107798
d1_reisa,-0.08200688475107781,0.08200688475107781
d1_taunts_yes,-0.08200688475107781,0.08200688475107781
d2_tshiroko,-0.08199918372077988,0.08199918372077988
d2_def_type_blue,-0.08199918372077988,0.08199918372077988
d2_atk_type_blue,-0.08199918372077988,0.08199918372077988
a1_equip_slot3_wristwatch,-0.08199918372077981,0.08199918372077981
a1_role_dealer,-0.08199918372077981,0.08199918372077981
a1_equip_slot1_shoes,0.08199918372077974,0.08199918372077974
a1_position_front,0.08199918372077974,0.08199918372077974
a1_equip_slot3_amulet,0.08199918372077974,0.08199918372077974
a1_role_tank,0.08199918372077974,0.08199918372077974
a4_def_type_red,0.08156313443843706,0.08156313443843706
d4_role_dealer,-0.08101553767758696,0.08101553767758696
d4_equip_slot3_wristwatch,-0.08101553767758696,0.08101553767758696
d4_position_front,0.08101553767758693,0.08101553767758693
d4_role_tank,0.08101553767758693,0.08101553767758693
d4_equip_slot1_shoes,0.08101553767758693,0.08101553767758693
d4_equip_slot3_amulet,0.08101553767758693,0.08101553767758693
a2_equip_slot1_hat,0.08101553767758668,0.08101553767758668
d2_marina,0.08073247107495972,0.08073247107495972
d1_equip_slot2_badge,0.08046976545875928,0.08046976545875928
a3_marina,-0.0775812036166435,0.0775812036166435
a3_weapon_smg,-0.0775812036166435,0.0775812036166435
a1_atk_type_yellow,0.07596177114740699,0.07596177114740699
d4_generates_cost_no,0.07490371942997823,0.07490371942997823
d4_shun,-0.07490371942997819,0.07490371942997819
d4_generates_cost_yes,-0.07490371942997819,0.07490371942997819
d1_atk_type_red,-0.07490371942997813,0.07490371942997813
a4_atk_type_yellow,0.07438053140626995,0.07438053140626995
d3_def_type_red,-0.07358684553462515,0.07358684553462515
d2_position_back,0.07319023592356996,0.07319023592356996
d2_weapon_sr,0.07319023592356996,0.07319023592356996
a1_equip_slot1_hat,-0.07288673782243557,0.07288673782243557
a2_role_dealer,0.07288673782243553,0.07288673782243553
a2_equip_slot3_wristwatch,0.07288673782243553,0.07288673782243553
a2_equip_slot3_amulet,-0.07288673782243547,0.07288673782243547
a2_position_front,-0.07288673782243547,0.07288673782243547
a2_equip_slot1_shoes,-0.07288673782243547,0.07288673782243547
a2_role_tank,-0.07288673782243547,0.07288673782243547
d4_heals_no,-0.07283062773645992,0.07283062773645992
d4_heals_team_or_self_?,-0.07283062773645992,0.07283062773645992
d4_heals_yes,0.0728306277364598,0.0728306277364598
d4_heals_team_or_self_self,0.0728306277364598,0.0728306277364598
d4_hoshino,0.0728306277364598,0.0728306277364598
a4_marina,0.07283062773645979,0.07283062773645979
d2_weapon_ar,-0.07229161296726921,0.07229161296726921
d2_position_middle,-0.07229161296726921,0.07229161296726921
d2_equip_slot1_hat,-0.07221567975908791,0.07221567975908791
a2_invul_yes,0.0716089468961436,0.0716089468961436
a2_equip_slot2_badge,0.0716089468961436,0.0716089468961436
a2_invul_no,-0.07160894689614355,0.07160894689614355
d1_invul_no,-0.07097152980224651,0.07097152980224651
d1_invul_yes,0.0709715298022465,0.0709715298022465
d3_deals_dmg_yes,-0.06933437989790987,0.06933437989790987
d2_deals_dmg_yes,-0.06933437989790987,0.06933437989790987
d1_deals_dmg_yes,-0.06933437989790973,0.06933437989790973
d4_taunts_no,-0.0693343798979097,0.0693343798979097
d4_deals_dmg_yes,-0.0693343798979097,0.0693343798979097
d4_nyharuna,0.06933437989790968,0.06933437989790968
d1_haruka,0.06933437989790966,0.06933437989790966
d2_yuuka,0.06933437989790966,0.06933437989790966
d2_deals_dmg_no,0.06933437989790966,0.06933437989790966
d3_tsurugi,0.06933437989790966,0.06933437989790966
d3_deals_dmg_no,0.06933437989790966,0.06933437989790966
d2_atk_type_purple,0.06933437989790966,0.06933437989790966
d2_shanako,0.06933437989790966,0.06933437989790966
d4_deals_dmg_no,0.06933437989790964,0.06933437989790964
d4_tsubaki,0.06933437989790964,0.06933437989790964
d1_deals_dmg_no,0.06933437989790964,0.06933437989790964
d1_yuuka,0.06933437989790964,0.06933437989790964
d4_taunts_yes,0.06933437989790964,0.06933437989790964
a1_atk_type_red,-0.06884676456975135,0.06884676456975135
a1_nymutsuki,-0.06868028197434455,0.06868028197434455
a4_yuuka,-0.06868028197434455,0.06868028197434455
a1_weapon_mg,-0.06868028197434455,0.06868028197434455
a4_deals_dmg_no,-0.06868028197434455,0.06868028197434455
ds2_atk_type_red,-0.06868028197434452,0.06868028197434452
ds2_heals_yes,-0.06868028197434452,0.06868028197434452
ds2_nagisa,-0.06868028197434452,0.06868028197434452
ds2_heals_one_or_many_one,-0.06868028197434452,0.06868028197434452
ds2_generates_cost_no,-0.06868028197434452,0.06868028197434452
ds2_atk_type_blue,0.06868028197434449,0.06868028197434449
ds2_heals_no,0.06868028197434449,0.06868028197434449
ds2_heals_one_or_many_?,0.06868028197434449,0.06868028197434449
ds2_sshiroko,0.06868028197434449,0.06868028197434449
ds2_generates_cost_yes,0.06868028197434449,0.06868028197434449
a4_deals_dmg_yes,0.06868028197434431,0.06868028197434431
d3_def_type_yellow,0.06727974650015581,0.06727974650015581
a3_tshiroko,-0.0657915851072918,0.0657915851072918
a3_weapon_ar,-0.0657915851072918,0.0657915851072918
a3_atk_type_blue,-0.0657915851072918,0.0657915851072918
a3_position_middle,-0.0657915851072918,0.0657915851072918
a3_def_type_blue,-0.0657915851072918,0.0657915851072918
d4_weapon_sr,-0.06526123522260682,0.06526123522260682
d4_equip_slot2_hairpin,-0.06423297792196905,0.06423297792196905
a4_position_back,-0.06318557651431699,0.06318557651431699
a4_equip_slot2_hairpin,-0.06318557651431699,0.06318557651431699
a4_weapon_sr,-0.06318557651431699,0.06318557651431699
a4_weapon_smg,0.06279155779719378,0.06279155779719378
a1_marina,0.06253865964989883,0.06253865964989883
a1_weapon_smg,0.06253865964989883,0.06253865964989883
d3_equip_slot1_hat,0.061226000912658826,0.061226000912658826
ds1_hibiki,0.060346302978605985,0.060346302978605985
d1_equip_slot1_hat,0.06031909353659403,0.06031909353659403
d2_def_type_yellow,-0.05873246593529377,0.05873246593529377
a1_atk_type_blue,-0.05538389497450903,0.05538389497450903
a1_position_back,-0.0544141815503337,0.0544141815503337
a2_def_type_yellow,-0.05423734165265771,0.05423734165265771
a3_atk_type_yellow,0.05393866550086425,0.05393866550086425
ds1_atk_type_red,0.0526033018708778,0.0526033018708778
a3_def_type_red,-0.05084835958686265,0.05084835958686265
a1_heals_team_or_self_?,-0.0506578363091361,0.0506578363091361
a1_heals_no,-0.0506578363091361,0.0506578363091361
d1_def_type_blue,0.050657836309136096,0.050657836309136096
d1_weapon_ar,0.050657836309136096,0.050657836309136096
d1_position_middle,0.050657836309136096,0.050657836309136096
d1_tshiroko,0.050657836309136096,0.050657836309136096
d1_atk_type_blue,0.050657836309136096,0.050657836309136096
a1_heals_team_or_self_self,0.05065783630913605,0.05065783630913605
a1_heals_yes,0.05065783630913605,0.05065783630913605
a1_hoshino,0.05065783630913605,0.05065783630913605
d1_weapon_smg,0.045783086649338514,0.045783086649338514
a1_iori,-0.044231109696302756,0.044231109696302756
a1_tshiroko,-0.0442311096963026,0.0442311096963026
a1_position_middle,-0.0442311096963026,0.0442311096963026
a1_weapon_ar,-0.0442311096963026,0.0442311096963026
a1_def_type_blue,-0.0442311096963026,0.0442311096963026
ds1_atk_type_yellow,-0.04352261848550653,0.04352261848550653
a1_weapon_sr,-0.04341146334237578,0.04341146334237578
a1_equip_slot2_hairpin,-0.04341146334237578,0.04341146334237578
d4_equip_slot2_badge,0.04321046699234715,0.04321046699234715
a1_def_type_red,0.042670882762707564,0.042670882762707564
d4_def_type_blue,0.03957507428139316,0.03957507428139316
ds1_deals_dmg_yes,0.03946330575038943,0.03946330575038943
a1_equip_slot1_gloves,-0.03946330575038942,0.03946330575038942
as1_saki,-0.03946330575038942,0.03946330575038942
as1_equip_slot3_necklace,-0.03946330575038942,0.03946330575038942
ds1_deals_dmg_no,-0.03946330575038942,0.03946330575038942
ds1_rio,-0.03946330575038942,0.03946330575038942
a2_haruka,-0.03946330575038942,0.03946330575038942
as1_equip_slot3_wristwatch,0.03946330575038942,0.03946330575038942
d1_hoshino,0.03888616980252002,0.03888616980252002
ds1_equip_slot2_hairpin,0.037163724819549465,0.037163724819549465
d4_iori,-0.037102801378762505,0.037102801378762505
a2_atk_type_red,-0.03682014159931466,0.03682014159931466
ds1_equip_slot2_bag,-0.03538019250549324,0.03538019250549324
d1_marina,0.03520199010147907,0.03520199010147907
d1_heals_team_or_self_self,-0.033597656845612,0.033597656845612
d1_heals_yes,-0.033597656845612,0.033597656845612
d1_heals_no,0.033597656845611966,0.033597656845611966
d1_heals_team_or_self_?,0.033597656845611966,0.033597656845611966
d1_weapon_sg,-0.03359765684561196,0.03359765684561196
d1_equip_slot2_bag,-0.03359765684561196,0.03359765684561196
d2_invul_no,0.03294631865555203,0.03294631865555203
d2_invul_yes,-0.032946318655552,0.032946318655552
a4_def_type_yellow,-0.032900840250724456,0.032900840250724456
ds1_heals_no,-0.032835956312967145,0.032835956312967145
ds1_heals_one_or_many_?,-0.032835956312967145,0.032835956312967145
ds1_heals_one_or_many_one,0.0328359563129671,0.0328359563129671
ds1_heals_yes,0.0328359563129671,0.0328359563129671
ds1_nagisa,0.0328359563129671,0.0328359563129671
a4_generates_cost_yes,0.03189756719362056,0.03189756719362056
a4_shun,0.03189756719362056,0.03189756719362056
a4_equip_slot1_gloves,0.03189756719362056,0.03189756719362056
a4_generates_cost_no,-0.0318975671936205,0.0318975671936205
d1_iori,0.0318975671936205,0.0318975671936205
d4_atk_type_blue,-0.03106559828437374,0.03106559828437374
d4_def_type_red,-0.030535168961757363,0.030535168961757363
as1_def_type_red,0.030420827971693702,0.030420827971693702
as1_equip_slot1_gloves,0.030420827971693702,0.030420827971693702
as1_sayane,0.030420827971693702,0.030420827971693702
as1_invul_no,0.030420827971693702,0.030420827971693702
ds1_atk_type_blue,-0.03042082797169363,0.03042082797169363
as1_equip_slot1_hat,-0.030420827971693574,0.030420827971693574
as1_invul_?,-0.030420827971693574,0.030420827971693574
as1_def_type_?,-0.030420827971693574,0.030420827971693574
ds1_equip_slot1_shoes,-0.030420827971693567,0.030420827971693567
d3_heals_team_or_self_?,-0.029794107156877407,0.029794107156877407
d3_heals_no,-0.029794107156877407,0.029794107156877407
d3_heals_yes,0.029794107156877376,0.029794107156877376
d3_heals_team_or_self_self,0.029794107156877376,0.029794107156877376
d3_hoshino,-0.028156526021631854,0.028156526021631854
d4_tshiroko,0.027347499649950934,0.027347499649950934
d4_position_middle,0.026888427475158214,0.026888427475158214
d4_weapon_ar,0.026888427475158214,0.026888427475158214
d3_def_type_blue,0.02688842747515812,0.02688842747515812
d3_atk_type_blue,0.02688842747515812,0.02688842747515812
d3_tshiroko,0.02688842747515812,0.02688842747515812
d3_position_middle,0.02688842747515812,0.02688842747515812
d3_weapon_ar,0.02688842747515812,0.02688842747515812
a1_weapon_sg,0.026101917052285033,0.026101917052285033
a1_equip_slot2_bag,0.026101917052285033,0.026101917052285033
d2_atk_type_yellow,-0.025289548779186072,0.025289548779186072
a1_invul_yes,0.024742660904017638,0.024742660904017638
a1_invul_no,-0.024742660904017593,0.024742660904017593
d1_def_type_yellow,-0.023815944066835976,0.023815944066835976
a4_equip_slot2_bag,0.023481802759350075,0.023481802759350075
a4_weapon_sg,0.023481802759350075,0.023481802759350075
d2_equip_slot2_badge,-0.023419278230185307,0.023419278230185307
a4_hoshino,0.02341927823018519,0.02341927823018519
ds1_equip_slot1_gloves,0.0232658704054684,0.0232658704054684
ds1_sayane,0.0232658704054684,0.0232658704054684
ds1_def_type_red,0.0232658704054684,0.0232658704054684
a4_invul_yes,0.023252970640685853,0.023252970640685853
a4_invul_no,-0.023252970640685815,0.023252970640685815
ds1_invul_?,-0.023240501642159562,0.023240501642159562
ds1_def_type_?,-0.023240501642159562,0.023240501642159562
ds1_invul_no,0.023240501642159562,0.023240501642159562
ds1_minori,-0.022453127999749686,0.022453127999749686
a3_generates_cost_no,-0.02243179648961558,0.02243179648961558
a3_equip_slot1_gloves,0.02243179648961556,0.02243179648961556
a3_atk_type_red,0.02243179648961556,0.02243179648961556
a3_shun,0.02243179648961556,0.02243179648961556
a3_generates_cost_yes,0.02243179648961556,0.02243179648961556
a2_generates_cost_yes,-0.020208825666320453,0.020208825666320453
a2_shun,-0.020208825666320453,0.020208825666320453
a2_equip_slot1_gloves,-0.020208825666320453,0.020208825666320453
a2_generates_cost_no,0.0202088256663204,0.0202088256663204
d3_haruka,-0.018496235278272433,0.018496235278272433
d1_def_type_red,-0.01701387387822854,0.01701387387822854
a1_equip_slot2_badge,0.015215106520433523,0.015215106520433523
d3_weapon_sg,0.014305616350203089,0.014305616350203089
d3_equip_slot2_bag,0.014305616350203089,0.014305616350203089
a4_heals_team_or_self_?,-0.013952675933362146,0.013952675933362146
a4_heals_no,-0.013952675933362146,0.013952675933362146
a4_heals_team_or_self_self,0.013952675933362144,0.013952675933362144
a4_heals_yes,0.013952675933362144,0.013952675933362144
a2_heals_team_or_self_?,-0.013830574578659634,0.013830574578659634
a2_heals_no,-0.013830574578659634,0.013830574578659634
a2_heals_yes,0.01383057457865959,0.01383057457865959
a2_hoshino,0.01383057457865959,0.01383057457865959
a2_heals_team_or_self_self,0.01383057457865959,0.01383057457865959
a4_equip_slot2_badge,0.013696766307342642,0.013696766307342642
d4_equip_slot2_bag,0.013597786479879907,0.013597786479879907
ds1_equip_slot1_hat,-0.013518413347419517,0.013518413347419517
d1_role_tank,0.007790141652266335,0.007790141652266335
d1_position_front,0.007790141652266335,0.007790141652266335
d1_equip_slot1_shoes,0.007790141652266335,0.007790141652266335
d1_equip_slot3_amulet,0.007790141652266335,0.007790141652266335
d1_role_dealer,-0.0077901416522663,0.0077901416522663
d1_equip_slot3_wristwatch,-0.0077901416522663,0.0077901416522663
d4_equip_slot1_hat,-0.006655141069022999,0.006655141069022999
a1_def_type_yellow,-0.005770297860846192,0.005770297860846192
d4_def_type_yellow,-0.004008770580233922,0.004008770580233922
d4_weapon_sg,0.003931123078876564,0.003931123078876564
d1_atk_type_yellow,-0.002779517904162331,0.002779517904162331
a2_weapon_sg,0.0027103509665766046,0.0027103509665766046
a2_equip_slot2_bag,0.0027103509665766046,0.0027103509665766046
d2_role_dealer,-0.002502415180136933,0.002502415180136933
d2_equip_slot3_wristwatch,-0.002502415180136933,0.002502415180136933
d2_role_tank,0.0025024151801369228,0.0025024151801369228
d2_position_front,0.0025024151801369228,0.0025024151801369228
d2_equip_slot1_shoes,0.0025024151801369228,0.0025024151801369228
d2_equip_slot3_amulet,0.0025024151801369228,0.0025024151801369228
d2_iori,0.002292209787743683,0.002292209787743683
a4_atk_type_red,0.0009408478497819712,0.0009408478497819712
d3_nyharuna,0.0006588207135861439,0.0006588207135861439
as1_equip_slot2_bag,-0.00046362225709027123,0.00046362225709027123
as1_atk_type_yellow,-0.00046362225709027123,0.00046362225709027123
a1_generates_cost_no,-0.0004636222570902115,0.0004636222570902115
a4_haruka,0.00046362225709015484,0.00046362225709015484
as1_hibiki,0.0004636222570901403,0.0004636222570901403
as1_equip_slot2_hairpin,0.0004636222570901403,0.0004636222570901403
as1_atk_type_red,0.0004636222570901403,0.0004636222570901403
a1_generates_cost_yes,0.0004636222570901399,0.0004636222570901399
a1_shun,0.0004636222570901399,0.0004636222570901399
ds1_nyserika,0.000463622257090125,0.000463622257090125
ds1_def_type_yellow,0.0004636222570901013,0.0004636222570901013
ds1_iroha,0.0004636222570901013,0.0004636222570901013
ds1_equip_slot2_badge,0.0004636222570901013,0.0004636222570901013
d4_shanako,0.0004636222570900726,0.0004636222570900726
d4_atk_type_purple,0.0004636222570900726,0.0004636222570900726
affinity_indoor,,
type_atk,,
as2_sshiroko,,
d2_taunts_no,,
a1_deals_dmg_yes,,
a1_taunts_no,,
a2_deals_dmg_yes,,
a2_taunts_no,,
a3_deals_dmg_yes,,
a3_taunts_no,,
a4_taunts_no,,
ds1_unit_type_support,,
ds1_generates_cost_no,,
ds2_def_type_?,,
ds2_unit_type_support,,
ds2_invul_?,,
ds2_deals_dmg_yes,,
ds2_equip_slot1_hat,,
ds2_equip_slot2_bag,,
ds2_equip_slot3_wristwatch,,
as1_unit_type_support,,
as1_deals_dmg_yes,,
as1_heals_no,,
as1_heals_one_or_many_?,,
as1_generates_cost_no,,
as2_atk_type_blue,,
as2_def_type_?,,
as2_unit_type_support,,
as2_invul_?,,
as2_deals_dmg_yes,,
as2_heals_no,,
as2_heals_one_or_many_?,,
as2_generates_cost_yes,,
as2_equip_slot1_hat,,
as2_equip_slot2_bag,,
as2_equip_slot3_wristwatch,,
